step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
254,TRANSFER,338.63,1364,55849.75,55511.12,70,137657.03,137995.65,0,-1
254,TRANSFER,303.55,948,23609.19,23305.64,81,173392.62,173696.17,0,-1
254,TRANSFER,844.83,808,47794.86,46950.02,53,198475.89,199320.73,0,-1
254,TRANSFER,617.59,1159,53187.95,52570.36,60,219060.65,219678.25,0,-1
254,TRANSFER,190.2,899,246.05,55.84,232,150674.65,150864.85,0,-1
254,TRANSFER,55.84,899,55.84,0.0,40,624665.81,624721.62,0,-1
254,TRANSFER,407.64,943,3220.88,2813.23,72,183032.26,183439.9,0,-1
254,TRANSFER,519.16,67,116668.57,116149.42,151,134363.82,134883.0,0,-1
254,TRANSFER,537.37,101,82275.85,81738.48,21,468943.68,469481.03,0,-1
254,TRANSFER,397.67,937,16916.94,16519.27,43,347432.81,347830.46,0,-1
254,TRANSFER,759.75,331,51553.83,50794.07,45,186396.46,187156.21,0,-1
254,TRANSFER,896.16,1437,33858.81,32962.65,736,88919.03,89815.19,0,-1
254,TRANSFER,300.52,1335,20432.44,20131.91,39,342081.28,342381.78,0,-1
254,TRANSFER,471.64,395,70412.19,69940.54,49,221878.07,222349.73,0,-1
254,TRANSFER,914.19,1344,42616.72,41702.52,58,273968.75,274882.93,0,-1
254,TRANSFER,368.67,1279,38652.82,38284.15,32,475713.59,476082.28,0,-1
254,TRANSFER,876.95,44,243834.53,242957.56,22,372078.84,372955.81,0,-1
254,TRANSFER,772.79,875,28450.33,27677.54,133,151916.84,152689.64,0,-1
254,TRANSFER,940.36,971,37213.8,36273.44,29,428312.37,429252.75,0,-1
254,TRANSFER,876.14,971,36273.44,35397.29,19,643789.18,644665.31,0,-1
254,TRANSFER,255.53,931,2974.65,2719.11,335,101574.49,101830.03,0,-1
254,TRANSFER,101.16,37,208331.06,208229.89,447,103520.91,103622.07,0,-1
254,TRANSFER,757.57,389,6958.63,6201.05,19,644665.31,645422.93,0,-1
254,TRANSFER,886.69,1368,29476.34,28589.64,457,120786.73,121673.42,0,-1
254,TRANSFER,813.93,774,104936.71,104122.78,34,338046.93,338860.87,0,-1
254,TRANSFER,543.44,915,19185.24,18641.79,19,645422.93,645966.37,0,-1
254,TRANSFER,872.44,915,18641.79,17769.35,19,645966.37,646838.81,0,-1
254,TRANSFER,937.64,30,543204.5,542266.87,20,417541.4,418479.03,0,-1
254,TRANSFER,593.45,922,6728.65,6135.2,83,81062.71,81656.16,0,-1
254,TRANSFER,369.97,1336,30228.15,29858.17,92,186740.56,187110.53,0,-1
254,TRANSFER,126.04,887,212.08,86.03,11,507450.75,507576.78,0,-1
254,TRANSFER,86.03,887,86.03,0.0,454,104370.38,104456.42,0,-1
254,TRANSFER,849.52,1391,24803.93,23954.41,249,125683.12,126532.65,0,-1
254,TRANSFER,753.76,626,23877.25,23123.48,29,429252.75,430006.5,0,-1
254,TRANSFER,441.88,1373,15110.23,14668.35,46,204717.57,205159.46,0,-1
254,TRANSFER,754.32,793,44155.78,43401.46,21,469481.03,470235.37,0,-1
254,TRANSFER,604.52,962,26357.1,25752.58,18,614247.93,614852.5,0,-1
254,TRANSFER,558.35,962,25752.58,25194.22,35,440679.9,441238.25,0,-1
254,TRANSFER,704.54,1330,33398.14,32693.59,40,624721.62,625426.18,0,-1
254,TRANSFER,718.73,973,51322.1,50603.36,25,524093.56,524812.31,0,-1
254,TRANSFER,770.41,1348,34473.77,33703.35,36,302183.59,302954.0,0,-1
254,TRANSFER,260.3,1345,35685.38,35425.08,29,430006.5,430266.81,0,-1
254,TRANSFER,230.33,102,116406.21,116175.88,38,369918.5,370148.84,0,-1
254,TRANSFER,294.1,624,32475.49,32181.38,11,507576.78,507870.9,0,-1
254,TRANSFER,632.23,624,32181.38,31549.14,633,58104.07,58736.3,0,-1
254,TRANSFER,718.67,120,108474.6,107755.92,15,382934.43,383653.12,0,-1
254,TRANSFER,550.37,506,55464.87,54914.5,284,38912.25,39462.63,0,-1
254,TRANSFER,519.57,880,34183.94,33664.37,33,521743.06,522262.65,0,-1
254,TRANSFER,209.34,1378,7537.91,7328.57,17,444018.53,444227.87,0,-1
254,TRANSFER,870.2,1115,55827.62,54957.42,554,91158.41,92028.62,0,-1
254,TRANSFER,544.23,0,37496.81,36952.58,19,646838.81,647383.06,0,-1
254,TRANSFER,994.64,918,17640.39,16645.75,328,120463.67,121458.32,0,-1
254,TRANSFER,154.54,34,338860.87,338706.34,343,76418.71,76573.25,0,-1
254,TRANSFER,524.79,286,42236.47,41711.67,34,338706.34,339231.12,0,-1
254,TRANSFER,773.4,1020,37558.83,36785.42,55,225612.96,226386.37,0,-1
254,TRANSFER,764.8,879,37231.86,36467.06,46,205159.46,205924.28,0,-1
254,TRANSFER,701.96,1358,22227.5,21525.54,75,203728.64,204430.6,0,-1
254,TRANSFER,212.68,865,30925.62,30712.93,357,109730.04,109942.73,0,-1
254,TRANSFER,259.24,1265,35437.39,35178.15,337,116954.6,117213.84,0,-1
254,TRANSFER,363.92,98,147879.96,147516.04,300,119588.18,119952.1,0,-1
254,TRANSFER,372.65,1389,9120.43,8747.77,146,121211.71,121584.36,0,-1
254,TRANSFER,886.67,600,39354.3,38467.62,361,118797.01,119683.69,0,-1
254,TRANSFER,670.36,913,39161.42,38491.05,272,120493.39,121163.75,0,-1
254,TRANSFER,397.51,1014,70500.22,70102.71,88,96750.76,97148.28,0,-1
254,TRANSFER,244.85,58,274882.93,274638.09,993,81673.21,81918.06,0,-1
254,TRANSFER,458.28,17,444227.87,443769.59,232,150864.85,151323.14,0,-1
254,TRANSFER,677.9,930,11435.02,10757.11,18,614852.5,615530.37,0,-1
254,TRANSFER,106.15,930,10757.11,10650.96,18,615530.37,615636.56,0,-1
254,TRANSFER,270.67,1399,19320.07,19049.4,34,339231.12,339501.81,0,-1
254,TRANSFER,999.47,225,61722.33,60722.85,19,647383.06,648382.5,0,-1
254,TRANSFER,458.29,1019,55116.13,54657.84,27,472659.18,473117.5,0,-1
254,TRANSFER,134.99,926,16370.84,16235.85,173,148680.42,148815.4,0,-1
254,TRANSFER,634.16,926,16235.85,15601.69,1030,86397.43,87031.6,0,-1
254,TRANSFER,953.39,926,15601.69,14648.29,173,148815.4,149768.81,0,-1
254,TRANSFER,187.04,1371,10611.4,10424.35,5,157851.73,158038.78,0,-1
254,TRANSFER,570.12,888,4564.12,3993.99,28,420265.12,420835.25,0,-1
254,TRANSFER,157.68,947,3057.42,2899.73,11,507870.9,508028.59,0,-1
254,TRANSFER,915.97,947,2899.73,1983.76,11,508028.59,508944.56,0,-1
254,TRANSFER,155.43,788,37526.34,37370.91,1054,96620.0,96775.43,0,-1
254,TRANSFER,698.12,117,87120.2,86422.07,40,625426.18,626124.31,0,-1
254,TRANSFER,354.88,1163,75699.28,75344.39,19,648382.5,648737.37,0,-1
254,TRANSFER,725.66,1320,32471.42,31745.76,395,69940.54,70666.2,0,-1
254,TRANSFER,718.84,31,318896.34,318177.5,10,430407.18,431126.03,0,-1
254,TRANSFER,935.52,920,19947.63,19012.1,84,97088.39,98023.91,0,-1
254,TRANSFER,213.91,864,10365.77,10151.85,379,56285.36,56499.28,0,-1
254,TRANSFER,596.18,125,97398.89,96802.7,35,441238.25,441834.43,0,-1
254,TRANSFER,190.15,976,45848.73,45658.57,15,383653.12,383843.25,0,-1
254,TRANSFER,259.72,1295,66309.5,66049.78,103,129318.5,129578.23,0,-1
254,TRANSFER,727.81,284,39462.63,38734.81,11,508944.56,509672.37,0,-1
254,TRANSFER,413.76,284,38734.81,38321.05,11,509672.37,510086.12,0,-1
254,TRANSFER,234.85,97,50570.26,50335.41,980,29495.57,29730.43,0,-1
254,TRANSFER,550.58,757,57571.47,57020.89,81,173696.17,174246.76,0,-1
254,TRANSFER,688.62,1366,19860.13,19171.5,133,152689.64,153378.26,0,-1
254,TRANSFER,703.35,1363,25509.13,24805.77,17,443769.59,444472.93,0,-1
254,TRANSFER,771.57,595,24709.63,23938.06,1190,101495.11,102266.68,0,-1
254,TRANSFER,655.42,870,39856.85,39201.43,25,524812.31,525467.75,0,-1
254,TRANSFER,663.67,134,93339.44,92675.77,173,149768.81,150432.48,0,-1
254,TRANSFER,426.97,1365,12541.05,12114.08,1036,65679.6,66106.58,0,-1
254,TRANSFER,279.33,647,60317.77,60038.44,23,477555.68,477835.0,0,-1
254,TRANSFER,554.67,1125,72788.01,72233.34,97,50335.41,50890.08,0,-1
254,TRANSFER,473.99,382,24448.8,23974.81,22,372955.81,373429.78,0,-1
254,TRANSFER,161.99,1328,23647.66,23485.66,22,373429.78,373591.78,0,-1
254,TRANSFER,134.94,21,470235.37,470100.43,321,77894.35,78029.29,0,-1
254,TRANSFER,174.45,1383,174.45,0.0,373,90715.84,90890.3,0,-1
254,TRANSFER,247.72,965,36634.72,36387.0,155,127306.91,127554.64,0,-1
254,TRANSFER,220.12,1269,30415.53,30195.41,29,430266.81,430486.93,0,-1
254,TRANSFER,633.07,1266,77366.03,76732.96,27,473117.5,473750.56,0,-1
254,TRANSFER,869.5,1026,43435.58,42566.08,61,143406.17,144275.68,0,-1
254,TRANSFER,971.92,946,11192.64,10220.72,42,328611.59,329583.53,0,-1
254,TRANSFER,823.65,1327,28928.23,28104.58,1154,78001.63,78825.28,0,-1
254,TRANSFER,778.76,402,20896.31,20117.55,28,420835.25,421614.0,0,-1
254,TRANSFER,962.7,525,42390.44,41427.73,75,204430.6,205393.31,0,-1
254,TRANSFER,466.82,1124,71527.64,71060.81,12,387201.0,387667.84,0,-1
254,TRANSFER,199.5,105,110405.74,110206.23,31,318177.5,318377.0,0,-1
254,TRANSFER,929.39,779,53526.29,52596.89,37,208229.89,209159.28,0,-1
254,TRANSFER,524.57,104,90320.77,89796.19,26,446665.59,447190.15,0,-1
254,TRANSFER,471.57,619,15513.47,15041.89,72,183439.9,183911.48,0,-1
254,TRANSFER,372.22,1381,25557.22,25185.0,729,107236.76,107608.98,0,-1
254,TRANSFER,323.15,748,41523.42,41200.27,8,365589.59,365912.75,0,-1
254,TRANSFER,139.85,1423,29610.13,29470.28,774,104122.78,104262.63,0,-1
254,TRANSFER,160.01,944,14296.71,14136.7,52,327750.15,327910.15,0,-1
254,TRANSFER,432.41,653,65781.78,65349.36,962,25194.22,25626.64,0,-1
254,TRANSFER,670.31,742,51232.68,50562.36,30,542266.87,542937.18,0,-1
254,TRANSFER,391.08,933,14510.06,14118.98,24,458846.9,459238.0,0,-1
254,TRANSFER,250.4,103,129578.23,129327.82,115,26122.2,26372.6,0,-1
254,TRANSFER,297.81,1427,34743.42,34445.61,116,160742.09,161039.9,0,-1
254,TRANSFER,358.53,1417,30317.03,29958.49,92,187110.53,187469.07,0,-1
254,TRANSFER,293.32,1292,72019.8,71726.47,370,93278.17,93571.5,0,-1
254,TRANSFER,662.34,1174,31726.47,31064.12,56,179230.57,179892.92,0,-1
254,TRANSFER,640.29,791,64550.85,63910.55,22,373591.78,374232.09,0,-1
254,TRANSFER,189.23,872,7543.23,7354.0,316,126052.06,126241.29,0,-1
254,TRANSFER,264.15,872,7354.0,7089.84,30,542937.18,543201.37,0,-1
254,TRANSFER,232.03,393,36137.25,35905.21,25,525467.75,525699.75,0,-1
254,TRANSFER,348.8,919,15609.29,15260.48,763,73886.29,74235.1,0,-1
254,TRANSFER,425.83,599,28281.15,27855.32,99,135616.56,136042.4,0,-1
254,TRANSFER,835.09,932,14270.06,13434.97,1221,118703.24,119538.33,0,-1
254,TRANSFER,866.28,905,38051.19,37184.91,32,476082.28,476948.56,0,-1
254,TRANSFER,792.93,905,37184.91,36391.98,40,626124.31,626917.25,0,-1
254,TRANSFER,418.68,949,23683.64,23264.96,341,100905.57,101324.25,0,-1
254,TRANSFER,804.79,766,44508.73,43703.94,34,339501.81,340306.59,0,-1
254,TRANSFER,122.53,663,55162.28,55039.75,384,29619.93,29742.47,0,-1
254,TRANSFER,839.42,938,6809.09,5969.66,38,370148.84,370988.25,0,-1
254,TRANSFER,826.29,958,27218.62,26392.33,110,104736.77,105563.07,0,-1
254,TRANSFER,586.77,135,68696.41,68109.64,394,34064.22,34651.0,0,-1
254,TRANSFER,581.93,378,37169.62,36587.68,55,226386.37,226968.31,0,-1
254,TRANSFER,570.95,378,36587.68,36016.73,55,226968.31,227539.26,0,-1
254,TRANSFER,923.84,405,2975.86,2052.02,50,275422.87,276346.71,0,-1
254,TRANSFER,961.1,636,34237.87,33276.77,66,145829.37,146790.48,0,-1
254,TRANSFER,105.35,924,3213.43,3108.07,10,431126.03,431231.4,0,-1
254,TRANSFER,939.15,963,46283.29,45344.14,43,347830.46,348769.62,0,-1
254,TRANSFER,912.89,874,2239.11,1326.21,55,227539.26,228452.15,0,-1
254,TRANSFER,699.59,878,1792.51,1092.92,14,440645.21,441344.81,0,-1
254,TRANSFER,502.03,1434,15773.09,15271.06,121,95700.03,96202.07,0,-1
254,TRANSFER,690.41,923,30231.98,29541.57,10,431231.4,431921.81,0,-1
254,TRANSFER,450.28,923,29541.57,29091.29,365,107049.46,107499.75,0,-1
254,TRANSFER,500.13,609,13037.91,12537.77,40,626917.25,627417.37,0,-1
254,TRANSFER,510.35,650,64236.41,63726.06,30,543201.37,543711.68,0,-1
254,TRANSFER,727.42,1444,28075.5,27348.08,159,150311.7,151039.1,0,-1
254,TRANSFER,682.79,85,104748.96,104066.17,756,76263.13,76945.93,0,-1
254,TRANSFER,317.15,745,76327.63,76010.48,719,112025.92,112343.07,0,-1
254,TRANSFER,314.3,764,47359.1,47044.8,112,85616.73,85931.03,0,-1
254,TRANSFER,812.89,81,174246.76,173433.87,313,88093.4,88906.29,0,-1
254,TRANSFER,270.8,518,61992.53,61721.73,26,447190.15,447460.96,0,-1
254,TRANSFER,29.02,871,29.02,0.0,56,179892.92,179921.95,0,-1
254,TRANSFER,454.42,517,59290.36,58835.94,30,543711.68,544166.12,0,-1
254,TRANSFER,264.52,890,1634.26,1369.74,19,648737.37,649001.93,0,-1
254,TRANSFER,479.59,1367,30371.64,29892.04,3,224888.89,225368.48,0,-1
254,TRANSFER,649.27,1103,66964.96,66315.7,58,274638.09,275287.34,0,-1
254,TRANSFER,308.51,1275,52781.34,52472.83,32,476948.56,477257.06,0,-1
254,TRANSFER,141.3,770,35207.89,35066.58,26,447460.96,447602.28,0,-1
254,TRANSFER,396.11,84,98023.91,97627.79,97,50890.08,51286.19,0,-1
254,TRANSFER,933.19,1323,4789.06,3855.87,16,368744.03,369677.21,0,-1
254,TRANSFER,749.3,109,37281.3,36532.0,79,143497.98,144247.28,0,-1
255,TRANSFER,923.88,122,55879.58,54955.69,18,615636.56,616560.43,0,-1
255,TRANSFER,787.77,864,10151.85,9364.08,379,56499.28,57287.05,0,-1
255,TRANSFER,804.82,1413,22403.8,21598.97,43,348769.62,349574.43,0,-1
255,TRANSFER,312.02,865,30712.93,30400.91,357,109942.73,110254.75,0,-1
255,TRANSFER,459.74,865,30400.91,29941.16,8,365912.75,366372.5,0,-1
255,TRANSFER,274.4,1185,68653.1,68378.7,88,97148.28,97422.68,0,-1
255,TRANSFER,757.61,631,81624.46,80866.84,28,421614.0,422371.62,0,-1
255,TRANSFER,768.99,877,38376.14,37607.14,26,447602.28,448371.28,0,-1
255,TRANSFER,324.86,649,83238.79,82913.92,10,431921.81,432246.68,0,-1
255,TRANSFER,751.55,1440,36531.66,35780.1,19,649001.93,649753.5,0,-1
255,TRANSFER,770.72,878,1092.92,322.19,23,477835.0,478605.75,0,-1
255,TRANSFER,246.94,62,337372.4,337125.46,17,444472.93,444719.87,0,-1
255,TRANSFER,422.73,1438,42510.53,42087.79,27,473750.56,474173.31,0,-1
255,TRANSFER,737.35,56,179921.95,179184.59,204,52796.31,53533.66,0,-1
255,TRANSFER,205.5,628,28073.23,27867.73,1355,52816.48,53021.98,0,-1
255,TRANSFER,838.21,389,6201.05,5362.83,3,225368.48,226206.7,0,-1
255,TRANSFER,579.02,890,1369.74,790.72,8,366372.5,366951.53,0,-1
255,TRANSFER,507.04,1412,58113.17,57606.12,1415,61305.97,61813.01,0,-1
255,TRANSFER,765.5,1370,1300.19,534.69,36,302954.0,303719.53,0,-1
255,TRANSFER,414.49,654,40238.23,39823.74,41,386721.37,387135.87,0,-1
255,TRANSFER,506.93,1405,721.05,214.12,37,209159.28,209666.21,0,-1
255,TRANSFER,343.52,1013,83318.97,82975.44,16,369677.21,370020.75,0,-1
255,TRANSFER,558.17,382,23974.81,23416.63,89,70979.85,71538.03,0,-1
255,TRANSFER,853.92,383,8489.76,7635.84,223,102575.21,103429.14,0,-1
255,TRANSFER,598.05,383,7635.84,7037.78,223,103429.14,104027.19,0,-1
255,TRANSFER,156.56,1117,43342.03,43185.46,336,91672.42,91829.0,0,-1
255,TRANSFER,713.37,810,44092.41,43379.03,42,329583.53,330296.9,0,-1
255,TRANSFER,905.79,753,82996.64,82090.85,723,94018.22,94924.03,0,-1
255,TRANSFER,167.28,664,66695.15,66527.87,12,387667.84,387835.12,0,-1
255,TRANSFER,789.24,980,29730.43,28941.19,55,228452.15,229241.4,0,-1
255,TRANSFER,799.33,7,273243.12,272443.78,22,374232.09,375031.4,0,-1
255,TRANSFER,831.76,103,129327.82,128496.06,115,26372.6,27204.37,0,-1
255,TRANSFER,586.85,1393,20016.62,19429.76,445,94381.54,94968.4,0,-1
255,TRANSFER,129.89,875,27677.54,27547.65,133,153378.26,153508.15,0,-1
255,TRANSFER,615.73,921,39187.05,38571.31,20,418479.03,419094.78,0,-1
255,TRANSFER,854.69,1119,45202.49,44347.8,10,432246.68,433101.37,0,-1
255,TRANSFER,379.41,1034,38542.82,38163.41,559,92918.64,93298.05,0,-1
255,TRANSFER,982.52,1360,9458.42,8475.89,278,109072.96,110055.5,0,-1
255,TRANSFER,972.13,997,44218.15,43246.02,1019,54657.84,55629.97,0,-1
255,TRANSFER,283.33,785,41837.85,41554.51,40,627417.37,627700.68,0,-1
255,TRANSFER,916.51,620,26622.38,25705.86,111,137632.07,138548.59,0,-1
255,TRANSFER,392.27,210,57273.82,56881.55,19,649753.5,650145.75,0,-1
255,TRANSFER,289.63,1140,63825.26,63535.63,118,145715.07,146004.71,0,-1
255,TRANSFER,420.85,888,3993.99,3573.14,14,441344.81,441765.65,0,-1
255,TRANSFER,273.63,1145,64562.98,64289.35,188,123336.64,123610.27,0,-1
255,TRANSFER,999.13,919,15260.48,14261.34,37,209666.21,210665.35,0,-1
255,TRANSFER,792.64,29,430486.93,429694.31,20,419094.78,419887.43,0,-1
255,TRANSFER,212.29,1325,16248.64,16036.35,975,83015.72,83228.01,0,-1
255,TRANSFER,239.53,1428,7559.24,7319.7,52,327910.15,328149.68,0,-1
255,TRANSFER,127.52,402,20117.55,19990.02,956,65842.62,65970.14,0,-1
255,TRANSFER,814.52,1350,24695.6,23881.08,220,90365.21,91179.74,0,-1
255,TRANSFER,300.41,1350,23881.08,23580.66,48,180796.26,181096.68,0,-1
255,TRANSFER,984.39,798,48241.77,47257.37,57,101995.38,102979.77,0,-1
255,TRANSFER,705.84,1202,64164.32,63458.47,18,616560.43,617266.31,0,-1
255,TRANSFER,536.9,59,91012.14,90475.23,28,422371.62,422908.53,0,-1
255,TRANSFER,165.99,393,35905.21,35739.22,42,330296.9,330462.87,0,-1
255,TRANSFER,135.7,953,72508.42,72372.71,18,617266.31,617402.0,0,-1
255,TRANSFER,506.89,953,72372.71,71865.81,39,342381.78,342888.68,0,-1
255,TRANSFER,226.15,1101,60456.99,60230.83,36,303719.53,303945.68,0,-1
255,TRANSFER,178.18,85,104066.17,103887.99,756,76945.93,77124.11,0,-1
255,TRANSFER,580.0,1310,76990.71,76410.71,87,80484.17,81064.19,0,-1
255,TRANSFER,364.89,127,70093.99,69729.09,17,444719.87,445084.78,0,-1
255,TRANSFER,615.98,1415,61813.01,61197.03,52,328149.68,328765.68,0,-1
255,TRANSFER,202.72,817,63084.38,62881.66,364,110949.21,111151.93,0,-1
255,TRANSFER,980.75,1437,32962.65,31981.89,18,617402.0,618382.75,0,-1
255,TRANSFER,249.51,1344,41702.52,41453.01,58,275287.34,275536.87,0,-1
255,TRANSFER,619.48,396,3953.97,3334.48,18,618382.75,619002.25,0,-1
255,TRANSFER,935.33,81,173433.87,172498.53,313,88906.29,89841.63,0,-1
255,TRANSFER,960.06,1380,3541.79,2581.73,14,441765.65,442725.71,0,-1
255,TRANSFER,322.81,1388,13556.46,13233.64,12,387835.12,388157.93,0,-1
255,TRANSFER,578.84,743,73371.35,72792.51,12,388157.93,388736.78,0,-1
255,TRANSFER,278.2,31,318377.0,318098.81,10,433101.37,433379.56,0,-1
255,TRANSFER,616.18,1339,38222.04,37605.86,734,83461.18,84077.36,0,-1
255,TRANSFER,689.54,1409,26432.51,25742.97,36,303945.68,304635.21,0,-1
255,TRANSFER,195.88,978,34975.69,34779.81,296,99898.96,100094.84,0,-1
255,TRANSFER,188.3,816,52043.8,51855.5,81,172498.53,172686.82,0,-1
255,TRANSFER,896.22,1,70171.19,69274.97,13,449288.65,450184.87,0,-1
255,TRANSFER,562.28,95,83790.56,83228.28,989,55054.28,55616.56,0,-1
255,TRANSFER,248.5,901,15245.18,14996.67,35,441834.43,442082.93,0,-1
255,TRANSFER,469.7,1032,48373.19,47903.49,175,128928.95,129398.66,0,-1
255,TRANSFER,933.34,1017,53840.6,52907.26,733,95257.85,96191.21,0,-1
255,TRANSFER,569.3,1363,24805.77,24236.47,17,445084.78,445654.09,0,-1
255,TRANSFER,804.9,379,57287.05,56482.15,14,442725.71,443530.62,0,-1
255,TRANSFER,268.69,405,2052.02,1783.32,197,156057.68,156326.39,0,-1
255,TRANSFER,127.14,602,24278.53,24151.39,33,522262.65,522389.78,0,-1
255,TRANSFER,475.13,902,664.85,189.72,19,650145.75,650620.87,0,-1
255,TRANSFER,189.72,902,189.72,0.0,30,544166.12,544355.87,0,-1
255,TRANSFER,264.53,511,39480.71,39216.17,333,99673.96,99938.5,0,-1
255,TRANSFER,147.71,1334,8051.56,7903.85,228,101267.72,101415.43,0,-1
255,TRANSFER,851.48,895,37484.55,36633.07,136,115012.54,115864.03,0,-1
255,TRANSFER,782.54,1352,57854.21,57071.67,16,370020.75,370803.28,0,-1
255,TRANSFER,656.77,1352,57071.67,56414.9,597,24100.19,24756.96,0,-1
255,TRANSFER,745.36,1194,86417.99,85672.62,140,87386.61,88131.98,0,-1
255,TRANSFER,603.41,1381,25185.0,24581.58,729,107608.98,108212.4,0,-1
255,TRANSFER,541.23,1343,1093.6,552.36,29,429694.31,430235.53,0,-1
255,TRANSFER,870.16,1150,59278.65,58408.49,300,119952.1,120822.26,0,-1
255,TRANSFER,896.45,904,36295.57,35399.11,65,119684.17,120580.62,0,-1
255,TRANSFER,714.69,1010,77105.46,76390.76,1016,90891.5,91606.19,0,-1
255,TRANSFER,479.45,1424,25594.87,25115.42,745,76010.48,76489.93,0,-1
255,TRANSFER,798.04,950,29367.36,28569.31,835,101505.63,102303.67,0,-1
255,TRANSFER,435.38,1301,39929.1,39493.72,51,165972.98,166408.35,0,-1
255,TRANSFER,287.8,616,732.36,444.55,9,254994.04,255281.84,0,-1
255,TRANSFER,192.39,928,8484.93,8292.54,78,132574.6,132767.0,0,-1
255,TRANSFER,877.55,4,194063.15,193185.59,224,49280.12,50157.68,0,-1
255,TRANSFER,962.57,119,64862.61,63900.04,41,387135.87,388098.46,0,-1
255,TRANSFER,796.99,403,12198.92,11401.92,755,64646.92,65443.92,0,-1
255,TRANSFER,702.58,918,16645.75,15943.16,7,272443.78,273146.37,0,-1
255,TRANSFER,207.87,1018,52677.3,52469.43,60,219678.25,219886.12,0,-1
255,TRANSFER,441.61,931,2719.11,2277.5,335,101830.03,102271.64,0,-1
255,TRANSFER,258.1,970,55588.92,55330.82,9,255281.84,255539.95,0,-1
255,TRANSFER,270.4,795,64085.86,63815.46,11,510086.12,510356.53,0,-1
255,TRANSFER,518.07,763,74235.1,73717.03,19,650620.87,651138.93,0,-1
255,TRANSFER,801.72,913,38491.05,37689.33,9,255539.95,256341.67,0,-1
255,TRANSFER,781.7,876,29342.32,28560.61,27,474173.31,474955.0,0,-1
255,TRANSFER,187.12,1033,100816.01,100628.89,345,117142.92,117330.04,0,-1
255,TRANSFER,512.75,83,81656.16,81143.4,567,74953.64,75466.39,0,-1
255,TRANSFER,209.56,912,46782.46,46572.9,64,165142.21,165351.78,0,-1
255,TRANSFER,635.72,1181,50535.6,49899.88,98,147516.04,148151.78,0,-1
255,TRANSFER,469.8,1389,8747.77,8277.97,49,222349.73,222819.53,0,-1
255,TRANSFER,318.68,903,60453.72,60135.04,132,94558.67,94877.35,0,-1
255,TRANSFER,563.02,70,137995.65,137432.64,262,73869.88,74432.9,0,-1
255,TRANSFER,570.61,915,17769.35,17198.74,20,419887.43,420458.03,0,-1
255,TRANSFER,912.76,883,11728.43,10815.66,73,132666.0,133578.76,0,-1
255,TRANSFER,490.73,883,10815.66,10324.92,73,133578.76,134069.5,0,-1
255,TRANSFER,291.05,1102,48115.48,47824.42,14,443530.62,443821.68,0,-1
255,TRANSFER,667.93,125,96802.7,96134.76,35,442082.93,442750.87,0,-1
255,TRANSFER,256.32,1198,48327.58,48071.25,17,445654.09,445910.4,0,-1
255,TRANSFER,527.24,1397,4786.77,4259.53,767,108111.81,108639.05,0,-1
255,TRANSFER,355.86,908,5179.14,4823.28,26,448371.28,448727.12,0,-1
255,TRANSFER,162.61,401,40835.77,40673.16,7,273146.37,273309.0,0,-1
255,TRANSFER,103.03,1358,21525.54,21422.5,75,205393.31,205496.34,0,-1
255,TRANSFER,404.53,1358,21422.5,21017.97,39,342888.68,343293.21,0,-1
255,TRANSFER,573.22,24,459238.0,458664.78,17,445910.4,446483.62,0,-1
255,TRANSFER,565.28,1144,73845.17,73279.89,55,229241.4,229806.68,0,-1
255,TRANSFER,902.64,974,16623.38,15720.73,14,443821.68,444724.31,0,-1
255,TRANSFER,158.97,387,13839.7,13680.73,50,276346.71,276505.68,0,-1
255,TRANSFER,640.4,15,383843.25,383202.84,31,318098.81,318739.21,0,-1
255,TRANSFER,596.6,924,3108.07,2511.47,19,651138.93,651735.56,0,-1
255,TRANSFER,998.61,1029,47866.04,46867.42,709,84693.45,85692.07,0,-1
255,TRANSFER,178.26,934,16849.56,16671.3,19,651735.56,651913.81,0,-1
255,TRANSFER,805.78,661,62463.27,61657.49,13,450184.87,450990.65,0,-1
255,TRANSFER,756.72,18,619002.25,618245.5,320,66789.97,67546.69,0,-1
255,TRANSFER,367.98,975,83228.01,82860.03,33,522389.78,522757.78,0,-1
255,TRANSFER,805.8,952,59125.09,58319.28,38,370988.25,371794.06,0,-1
255,TRANSFER,836.21,812,55881.36,55045.15,991,85714.57,86550.78,0,-1
255,TRANSFER,245.67,981,89283.0,89037.33,12,388736.78,388982.46,0,-1
255,TRANSFER,215.63,281,33558.85,33343.22,30,544355.87,544571.5,0,-1
255,TRANSFER,293.9,911,66038.92,65745.02,910,49812.93,50106.83,0,-1
255,TRANSFER,143.24,1322,30618.78,30475.54,242,101088.14,101231.39,0,-1
255,TRANSFER,242.86,1367,29892.04,29649.17,28,422908.53,423151.4,0,-1
255,TRANSFER,986.65,398,16428.9,15442.24,251,120457.76,121444.42,0,-1
255,TRANSFER,697.45,768,36310.12,35612.66,664,66527.87,67225.32,0,-1
255,TRANSFER,792.44,1267,58465.46,57673.02,74,108016.92,108809.36,0,-1
255,TRANSFER,509.92,1329,12602.83,12092.91,124,59482.8,59992.72,0,-1
255,TRANSFER,658.53,1329,12092.91,11434.37,124,59992.72,60651.26,0,-1
255,TRANSFER,631.78,622,31001.45,30369.66,118,146004.71,146636.5,0,-1
